crop_type,region,soil_type,rainfall_mm,temperature_c,humidity_pct,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,pest_risk,yield_ton_per_hectare
Sugarcane,West,Black,1136.2,30.08,59.25,7.08,94.41,82.64,79.76,4.51,7.672
Sugarcane,South,Alluvial,1179.42,26.91,86.07,6.05,66.77,66.05,78.94,9.56,5.021
Sugarcane,Central,Clay,1198.19,27.63,64.28,6.64,139.8,73.49,63.32,2.82,8.879
Sugarcane,South,Black,1188.06,29.02,50.88,5.73,148.73,42.73,110.83,3.08,8.878
Sugarcane,West,Sandy,1227.05,29.77,92.29,6.47,51.36,37.39,100.63,5.82,8.705
Sugarcane,North,Sandy,1298.38,31.7,84.86,6.46,105.06,72.53,48.55,6.29,8.419
Sugarcane,Central,Black,1171.31,30.38,57.26,5.86,83.0,18.19,62.79,4.32,8.416
Sugarcane,North,Loamy,1076.06,30.39,69.71,6.34,163.1,57.32,84.93,5.72,10.099
Sugarcane,West,Sandy,1256.65,28.97,88.88,5.84,98.46,36.48,53.54,2.88,7.466
Sugarcane,East,Alluvial,1176.75,26.85,70.48,6.48,151.28,27.95,36.9,4.65,8.182
Sugarcane,West,Sandy,1119.37,29.4,59.45,6.69,155.75,94.65,52.59,0.98,8.809
Sugarcane,West,Sandy,1014.4,31.2,65.2,6.63,140.54,70.28,138.14,6.27,9.039
Sugarcane,North,Sandy,1439.19,35.65,76.16,6.68,73.62,38.88,144.56,4.77,11.875
Sugarcane,Central,Clay,1164.71,31.07,65.81,6.7,93.13,28.02,133.41,6.02,7.702
Sugarcane,West,Clay,1659.13,26.35,83.88,6.0,39.65,114.56,140.86,4.15,12.5
Sugarcane,South,Alluvial,1099.33,27.68,74.77,5.54,47.37,52.97,39.61,1.66,6.275
Sugarcane,West,Clay,1099.62,36.01,58.9,6.51,160.2,60.4,82.86,3.45,10.894
Sugarcane,East,Loamy,1282.91,27.1,65.84,5.27,72.47,51.27,57.37,2.22,7.043
Sugarcane,South,Black,951.41,33.02,54.75,7.34,83.74,108.99,105.55,9.24,7.131
Sugarcane,West,Clay,1376.24,28.94,75.83,5.9,77.11,68.46,66.54,8.59,5.952
Sugarcane,Central,Sandy,986.6,39.4,53.7,5.74,156.06,20.41,126.34,3.71,8.574
Sugarcane,East,Sandy,1407.01,29.86,66.86,6.24,90.18,55.65,137.91,8.39,9.706
Sugarcane,East,Loamy,1136.56,30.18,65.83,7.16,100.95,66.78,140.95,1.05,10.237
Sugarcane,South,Alluvial,1200.7,29.23,84.8,6.38,38.35,18.42,109.28,8.49,8.006
Sugarcane,North,Clay,1578.36,31.29,63.28,6.86,63.16,41.35,96.02,4.01,11.222
Sugarcane,South,Clay,1202.48,27.15,66.65,6.94,92.51,113.71,142.36,3.5,8.531
Sugarcane,West,Alluvial,1549.11,25.29,87.83,6.09,137.93,76.88,30.94,9.41,7.318
Sugarcane,South,Alluvial,1514.55,27.28,76.99,6.38,169.24,25.58,96.04,9.4,8.248
Sugarcane,North,Sandy,1360.01,24.03,85.56,6.58,48.75,112.35,134.44,9.78,8.11
Sugarcane,East,Loamy,962.37,28.75,57.78,6.19,135.26,79.84,130.47,2.21,10.963
Sugarcane,East,Sandy,1287.34,31.25,84.79,6.1,140.6,20.36,50.25,5.66,9.036
Sugarcane,South,Clay,1429.64,36.67,67.6,7.22,121.11,101.16,72.44,6.13,11.039
Sugarcane,South,Clay,1446.84,27.12,81.81,6.73,96.34,88.63,38.6,1.95,8.696
Sugarcane,East,Black,1192.1,31.02,78.59,7.1,45.8,104.29,73.1,1.92,8.774
Sugarcane,South,Clay,1161.57,31.46,49.06,6.83,49.15,44.04,136.08,1.25,9.003
Sugarcane,East,Clay,1198.26,37.53,83.72,7.0,143.15,63.44,38.88,8.18,7.731
Sugarcane,South,Sandy,1018.05,27.79,89.34,6.75,58.51,88.68,59.32,1.71,6.113
Sugarcane,South,Clay,1368.52,31.82,61.54,6.78,104.55,32.0,38.75,8.3,8.0
Sugarcane,Central,Clay,954.03,27.1,89.21,6.42,36.77,21.18,45.42,2.8,8.845
Sugarcane,West,Sandy,1333.31,31.35,69.25,6.52,136.87,97.33,98.82,7.06,9.814
Sugarcane,West,Sandy,1043.28,27.67,55.85,7.33,75.79,77.31,128.28,8.73,5.702
Sugarcane,East,Black,1246.08,32.33,88.42,6.3,98.12,69.4,67.71,4.39,9.137
Sugarcane,Central,Sandy,1089.75,28.87,61.2,5.41,48.67,29.83,47.31,3.8,8.188
Sugarcane,South,Sandy,1158.38,28.14,63.07,7.14,90.16,62.43,94.24,3.45,8.166
Sugarcane,West,Black,1219.55,32.44,50.69,5.53,65.33,40.94,127.22,7.74,6.466
Sugarcane,North,Clay,1217.47,29.02,92.32,7.42,137.36,114.15,35.74,9.0,8.62
Sugarcane,East,Clay,1281.64,26.79,81.06,6.99,67.03,20.2,46.17,2.03,8.975
Sugarcane,East,Clay,658.32,30.57,68.16,7.0,124.51,42.76,49.41,3.1,9.639
Sugarcane,South,Alluvial,1049.22,30.34,92.71,6.75,119.1,39.18,95.28,4.34,8.779
Sugarcane,Central,Clay,960.39,31.15,74.57,7.14,166.09,105.52,110.41,9.1,6.724
Sugarcane,South,Clay,1049.94,28.88,54.89,7.2,94.17,66.9,72.5,7.62,4.826
Sugarcane,West,Sandy,1266.08,31.32,77.61,7.57,108.85,93.41,101.04,8.04,8.397
Sugarcane,West,Black,1300.03,29.48,82.21,5.64,90.68,56.54,113.89,2.65,9.537
Sugarcane,West,Black,1146.32,31.43,80.94,7.04,157.05,44.71,79.79,1.59,8.769
Sugarcane,Central,Alluvial,1451.25,33.78,54.2,6.03,91.24,85.07,89.21,9.61,8.769
Sugarcane,West,Alluvial,1340.28,29.02,89.21,6.64,124.05,104.32,42.84,5.67,10.998
Sugarcane,West,Black,932.1,32.66,78.62,6.07,143.63,46.86,58.67,7.13,7.913
Sugarcane,North,Loamy,1314.2,33.6,78.07,6.5,129.05,57.42,132.14,6.71,11.746
Sugarcane,East,Sandy,1362.11,31.04,92.86,6.45,48.76,80.93,120.19,2.53,9.345
Sugarcane,East,Sandy,1142.6,33.84,52.52,6.17,79.77,65.67,76.37,4.77,6.998
Sugarcane,East,Loamy,1379.83,26.41,76.8,6.29,49.96,37.2,130.94,8.28,7.868
Sugarcane,North,Sandy,1400.53,28.23,69.06,6.63,82.61,89.29,105.27,6.14,9.087
Sugarcane,West,Clay,1463.23,30.09,55.9,6.6,116.33,88.78,100.44,4.5,11.326
Sugarcane,West,Alluvial,1337.15,32.66,59.16,6.22,100.68,25.35,57.82,3.86,10.198
Sugarcane,Central,Alluvial,1375.56,28.15,61.7,6.68,41.64,89.33,29.42,5.61,8.413
Sugarcane,Central,Black,1437.63,35.34,68.06,6.64,121.95,52.29,51.27,1.15,10.525
Sugarcane,Central,Alluvial,1632.46,33.46,68.24,7.28,64.47,112.07,89.89,7.87,11.859
Sugarcane,Central,Sandy,1346.38,30.4,50.64,6.06,156.0,33.3,122.78,2.8,10.108
Sugarcane,West,Sandy,1157.26,29.7,92.71,7.37,53.5,61.6,84.49,9.76,4.796
Sugarcane,North,Black,984.04,30.91,60.84,7.3,166.18,27.28,112.51,5.37,7.943
Sugarcane,West,Loamy,1260.19,30.19,62.61,6.37,75.37,46.84,78.17,6.4,7.524
Sugarcane,East,Alluvial,970.33,33.25,63.58,6.76,154.21,22.73,81.9,2.62,8.073
Sugarcane,West,Alluvial,1258.33,30.81,93.47,5.63,109.93,83.24,79.19,8.85,8.444
Sugarcane,North,Clay,1164.67,24.96,56.36,6.48,153.36,45.27,59.41,8.83,5.813
Sugarcane,East,Alluvial,1262.44,28.95,87.02,7.34,73.07,90.32,42.68,3.2,7.818
Sugarcane,East,Clay,1378.72,29.23,82.3,6.92,46.29,46.83,110.57,3.87,9.195
Sugarcane,Central,Clay,1392.13,33.51,70.01,6.43,123.84,42.63,89.24,1.32,10.845
Sugarcane,South,Sandy,1363.02,25.62,51.37,7.14,47.61,51.78,69.9,0.83,7.056
Sugarcane,West,Black,1205.4,24.09,55.87,6.19,42.55,98.83,43.94,8.92,4.747
Sugarcane,Central,Loamy,1294.17,28.0,57.33,6.99,45.71,33.74,82.8,2.03,8.652
Sugarcane,North,Loamy,1255.51,28.42,52.13,6.17,100.9,39.77,68.38,2.09,8.429
Sugarcane,Central,Sandy,1199.1,34.91,54.95,6.39,121.73,75.38,66.07,0.92,9.125
Sugarcane,West,Black,1277.44,33.03,78.84,6.48,169.65,67.59,67.38,3.39,12.019
Sugarcane,North,Clay,1529.07,31.22,50.1,6.73,50.52,89.14,144.42,0.81,11.812
Sugarcane,West,Alluvial,1151.84,30.94,72.21,6.78,119.69,111.58,97.85,1.1,8.942
Sugarcane,Central,Sandy,1336.36,36.47,54.12,6.77,71.39,61.17,118.02,9.51,8.158
Sugarcane,West,Sandy,1153.59,27.8,75.16,6.04,75.7,59.25,123.11,9.08,6.326
Sugarcane,South,Black,1037.69,28.32,74.77,7.74,98.44,104.7,115.76,4.29,8.645
Sugarcane,North,Alluvial,1189.84,32.3,55.57,6.59,103.99,71.45,92.14,7.04,7.92
Sugarcane,East,Black,1170.82,29.17,84.93,5.55,58.9,78.1,66.72,9.62,4.749
Sugarcane,West,Sandy,1159.8,27.66,83.73,6.23,72.27,100.32,122.52,2.81,8.513
Sugarcane,Central,Clay,951.72,31.39,51.53,6.18,41.76,37.75,43.84,6.13,7.308
Sugarcane,North,Loamy,1020.22,27.98,67.4,6.1,149.37,70.81,115.29,5.83,9.618
Sugarcane,East,Sandy,1233.62,29.84,53.84,6.24,42.16,91.27,143.02,4.96,8.724
Sugarcane,West,Loamy,1144.78,29.42,86.1,6.5,96.28,66.24,87.31,2.61,8.34
Sugarcane,North,Clay,1060.27,26.58,73.58,6.21,93.85,65.05,110.52,9.3,6.18
Sugarcane,North,Loamy,1391.5,30.45,91.04,5.85,82.2,34.24,31.95,4.39,10.242
Sugarcane,South,Clay,1367.71,30.98,68.49,5.88,134.99,45.18,37.16,9.21,6.741
Sugarcane,North,Black,1346.44,33.79,66.38,6.51,37.88,104.53,127.01,2.56,12.293
Sugarcane,Central,Loamy,1628.27,31.97,82.1,6.91,129.76,18.75,86.97,5.22,11.271
Sugarcane,North,Sandy,1281.27,31.16,51.31,6.62,123.61,99.87,108.61,5.13,9.042
Sugarcane,South,Alluvial,1378.61,28.04,65.68,6.9,71.7,41.19,45.29,8.71,6.867
Sugarcane,Central,Clay,1127.19,26.08,67.04,6.84,55.35,77.86,51.4,3.76,6.486
Sugarcane,South,Black,1248.34,28.85,84.77,7.11,59.5,90.78,74.12,6.79,7.922
Sugarcane,South,Alluvial,1133.92,31.31,90.78,6.2,35.06,110.67,45.73,1.17,7.98
Sugarcane,Central,Loamy,961.95,28.04,79.63,5.68,168.06,85.39,41.38,6.71,7.911
Sugarcane,North,Sandy,1395.83,29.17,82.72,6.44,66.36,90.98,138.32,3.83,10.84
Sugarcane,East,Black,1457.06,27.38,69.66,5.31,58.82,107.23,140.43,7.13,9.476
Sugarcane,East,Alluvial,1191.67,27.3,64.07,6.03,144.47,32.31,28.07,9.28,5.182
Sugarcane,South,Black,1221.59,30.91,81.34,7.12,149.86,18.63,34.04,7.47,7.969
Sugarcane,East,Sandy,1583.04,28.65,59.07,6.99,60.63,107.13,117.02,5.46,11.552
Sugarcane,North,Alluvial,1015.88,28.89,76.76,5.91,168.51,113.1,52.79,1.61,8.638
Sugarcane,West,Black,1044.41,28.57,50.7,6.7,88.47,47.73,92.62,1.67,8.532
Sugarcane,Central,Sandy,1372.07,32.11,92.61,6.27,133.04,47.35,32.1,0.97,8.326
Sugarcane,South,Black,993.85,28.39,60.75,6.77,116.28,77.89,120.86,7.66,8.705
Sugarcane,East,Loamy,1318.62,32.89,67.35,6.85,90.64,81.22,85.36,4.69,10.211
Sugarcane,West,Alluvial,1201.64,33.58,61.06,6.49,90.81,60.86,34.53,7.85,5.727
Sugarcane,West,Sandy,1233.85,34.49,88.47,5.8,106.56,104.96,67.24,8.56,9.071
Sugarcane,Central,Loamy,1188.98,28.07,84.66,6.37,53.01,40.75,81.67,3.62,8.07
Sugarcane,Central,Black,1532.07,27.99,90.83,7.18,111.78,69.71,109.18,2.55,11.47
Sugarcane,Central,Black,1556.16,32.72,93.85,6.16,48.32,18.82,129.79,8.4,10.885
Sugarcane,South,Sandy,1284.0,24.02,64.29,6.24,87.05,34.56,71.66,3.96,7.852
Sugarcane,South,Loamy,1122.43,26.78,58.95,7.11,149.77,59.64,68.12,7.97,7.02
Sugarcane,Central,Alluvial,1305.5,26.8,71.66,6.26,147.89,54.11,92.51,5.99,10.025
Sugarcane,West,Clay,1369.92,32.97,50.89,6.07,67.3,23.37,58.43,1.25,10.687
Sugarcane,East,Loamy,1145.0,27.14,77.29,6.54,36.23,108.41,119.95,2.38,9.826
Sugarcane,West,Loamy,1085.69,31.96,53.87,6.75,36.33,45.94,75.85,4.71,7.072
Sugarcane,East,Loamy,1073.42,33.2,53.92,6.06,106.22,110.42,50.49,5.43,9.107
Sugarcane,South,Clay,1299.38,31.17,83.6,6.91,39.84,91.17,83.45,7.27,8.772
Sugarcane,South,Black,1282.38,30.22,73.05,6.42,164.15,40.98,42.09,1.14,9.178
Sugarcane,North,Clay,1465.53,29.58,65.11,7.14,140.87,61.98,108.2,5.3,11.786
Sugarcane,East,Sandy,1431.18,32.85,48.72,5.85,96.02,48.55,57.87,4.63,8.615
Sugarcane,West,Sandy,1434.27,30.32,88.22,5.96,108.36,92.93,101.42,9.32,9.534
Sugarcane,Central,Sandy,1159.26,28.02,79.44,6.2,88.57,56.55,124.57,2.26,9.052
Sugarcane,South,Clay,1218.43,21.37,60.13,8.13,141.06,20.9,129.53,5.04,6.704
Sugarcane,West,Black,1344.97,28.0,72.86,6.27,102.8,77.72,131.36,8.6,9.329
Sugarcane,Central,Clay,1269.37,27.95,54.59,6.06,96.68,34.08,42.79,8.82,5.652
Sugarcane,Central,Sandy,1094.67,25.62,50.82,6.24,110.8,25.43,68.33,1.59,7.511
Sugarcane,West,Alluvial,1501.5,29.29,59.28,7.08,114.32,27.47,96.2,2.44,9.967
Sugarcane,North,Clay,1408.47,28.8,93.23,6.62,86.31,53.99,64.79,1.03,8.006
Sugarcane,West,Black,1209.2,33.28,83.33,6.76,140.36,82.75,102.33,3.06,11.481
Sugarcane,West,Alluvial,1019.75,32.13,70.72,6.59,96.92,63.61,125.08,5.41,10.16
Sugarcane,South,Sandy,1166.71,28.14,90.51,6.46,103.35,61.24,106.88,6.33,9.894
Sugarcane,South,Clay,1233.93,35.21,56.39,6.81,153.42,114.94,122.77,6.81,8.087
Sugarcane,Central,Black,1193.55,23.99,61.11,6.35,122.52,58.92,124.17,3.16,9.756
Sugarcane,West,Alluvial,941.81,35.03,63.96,6.14,88.3,38.73,29.21,1.82,8.26
Sugarcane,West,Sandy,1013.48,27.58,53.22,6.25,143.05,51.85,90.24,8.85,6.831
Sugarcane,Central,Alluvial,971.8,30.82,70.41,7.03,164.3,68.53,89.42,5.9,10.108
Sugarcane,North,Black,1341.58,30.61,89.6,5.97,101.46,85.0,103.66,3.97,10.532
Sugarcane,Central,Loamy,1219.74,31.12,53.3,6.2,146.74,53.21,130.05,4.64,9.656
Sugarcane,West,Clay,1362.34,31.99,69.39,6.34,125.45,22.5,41.32,3.04,10.31
Sugarcane,South,Loamy,1075.54,34.04,62.37,5.9,67.64,105.12,53.41,3.36,9.398
Sugarcane,North,Clay,1344.42,28.11,86.98,5.57,140.39,54.04,100.11,7.61,9.659
Sugarcane,East,Black,1260.51,28.61,75.09,6.69,127.68,108.2,126.79,2.05,9.361
Sugarcane,South,Black,1378.39,29.62,50.58,6.07,37.18,114.86,35.35,5.49,8.291
Sugarcane,North,Loamy,1327.13,27.58,51.53,6.56,44.43,40.13,46.63,4.46,8.442
Sugarcane,South,Sandy,1055.2,34.03,85.9,5.85,138.4,64.96,60.04,0.96,7.635
Sugarcane,East,Sandy,1118.43,26.98,60.28,6.25,59.26,62.06,98.35,1.39,6.768
Sugarcane,Central,Sandy,1237.12,30.96,64.29,6.87,142.48,52.14,144.71,6.32,8.911
Sugarcane,Central,Sandy,1287.22,26.83,66.92,6.98,74.19,88.11,103.57,6.04,7.568
Sugarcane,North,Black,1130.58,28.6,90.55,5.52,128.65,101.84,47.95,7.75,8.08
Sugarcane,North,Sandy,1269.71,32.53,88.22,5.49,106.89,66.34,117.92,5.5,11.11
Sugarcane,South,Clay,1175.07,31.57,63.19,6.31,76.6,84.63,78.94,4.18,8.58
Sugarcane,Central,Black,1068.68,34.71,68.89,6.85,65.08,90.38,138.17,9.05,7.352
Sugarcane,West,Sandy,1115.95,30.33,90.41,5.83,100.86,59.8,111.48,5.95,9.463
Sugarcane,North,Loamy,1061.06,25.48,80.44,6.7,157.57,65.12,122.66,4.85,9.282
Sugarcane,West,Sandy,1387.57,30.15,70.34,6.08,110.93,70.6,51.76,4.98,8.776
Sugarcane,South,Loamy,1362.25,30.54,63.54,6.91,90.1,48.97,32.06,1.54,8.888
Sugarcane,South,Clay,1032.16,34.19,56.48,6.15,43.18,50.07,135.59,9.32,5.834
Sugarcane,Central,Clay,1397.52,29.01,63.04,6.29,143.94,79.3,49.29,8.74,7.401
Sugarcane,East,Sandy,1069.68,27.24,78.34,7.28,137.17,65.27,28.52,3.75,5.923
Sugarcane,South,Sandy,1353.86,31.06,58.61,6.13,145.02,66.8,75.04,3.78,11.126
Sugarcane,South,Black,1269.88,34.15,51.86,6.39,37.27,45.23,80.15,2.69,9.215
Sugarcane,North,Black,1181.12,25.9,56.67,6.57,71.55,100.27,29.53,3.5,7.847
Sugarcane,West,Loamy,1210.81,28.76,88.4,6.94,93.32,89.14,136.81,3.4,9.804
Sugarcane,Central,Sandy,1239.74,30.33,76.1,6.34,37.85,29.39,59.7,1.93,9.275
Sugarcane,South,Alluvial,1542.47,27.13,49.97,6.88,159.06,72.8,139.58,3.58,10.886
Sugarcane,South,Loamy,1177.69,15.97,90.42,6.25,160.86,21.03,139.02,9.72,7.169
Sugarcane,East,Sandy,1504.97,24.57,58.5,6.04,83.08,92.39,123.71,7.37,7.934
Sugarcane,North,Clay,1341.06,32.63,87.86,6.14,88.33,31.08,57.71,4.51,10.062
Sugarcane,West,Black,1390.04,27.84,72.77,6.4,151.07,98.06,137.58,5.75,10.447
Sugarcane,South,Loamy,938.23,31.06,77.03,6.35,158.26,40.04,91.87,9.63,7.263
Sugarcane,Central,Black,1628.06,34.23,84.37,6.48,161.85,68.86,69.74,6.92,12.5
Sugarcane,North,Loamy,1482.04,26.42,64.82,6.47,100.76,21.32,70.32,7.2,8.406
Sugarcane,East,Loamy,1190.82,35.67,93.43,7.48,139.79,62.84,94.69,1.06,10.107
Sugarcane,West,Alluvial,1483.51,28.25,76.32,6.98,56.77,76.23,76.58,8.36,7.377
Sugarcane,North,Loamy,1056.38,33.72,62.89,7.42,167.19,105.57,74.59,7.23,7.477
Sugarcane,West,Loamy,1383.88,28.4,86.81,6.17,98.22,18.83,70.4,5.48,9.738
Sugarcane,North,Black,1441.35,30.4,71.07,6.96,166.73,97.81,134.66,9.56,8.731
Sugarcane,North,Loamy,1098.15,28.54,71.69,6.67,57.88,83.19,65.28,1.86,6.83
Sugarcane,East,Clay,1168.91,28.81,49.33,6.61,78.2,46.96,123.29,4.27,8.373
Sugarcane,Central,Alluvial,1363.45,29.21,90.88,6.28,165.55,92.57,89.47,1.67,10.636
Sugarcane,East,Loamy,1413.17,31.72,91.97,6.6,136.02,41.61,92.04,5.92,11.938
Sugarcane,East,Black,1534.68,27.11,63.6,6.31,118.66,77.38,138.51,9.2,10.456
Sugarcane,North,Loamy,1214.14,29.79,51.34,6.76,158.94,20.08,35.44,8.49,6.053
Sugarcane,West,Loamy,1289.15,33.92,65.4,6.34,111.19,22.98,54.71,5.85,9.421
Sugarcane,Central,Alluvial,995.65,32.47,89.24,7.11,140.11,44.39,87.19,6.23,9.158
Sugarcane,West,Clay,1126.53,31.75,62.43,6.6,153.38,81.51,133.0,1.06,9.826
Sugarcane,South,Black,1363.1,29.84,83.79,6.19,117.14,76.78,127.54,2.79,12.18
Sugarcane,Central,Black,1091.83,29.22,86.9,6.81,79.17,109.91,41.95,6.73,8.818
Sugarcane,East,Clay,1226.69,29.4,78.57,6.35,70.65,86.33,142.72,6.36,9.548
Sugarcane,West,Alluvial,1373.96,28.3,86.31,5.27,168.99,59.42,40.27,2.21,8.438
Sugarcane,North,Black,1212.2,25.25,61.28,6.19,142.6,104.88,87.09,3.53,8.778
Sugarcane,East,Black,1327.69,29.33,74.42,6.89,72.88,62.98,38.74,3.19,8.08
Sugarcane,North,Loamy,1294.49,32.69,66.98,6.67,44.17,19.43,41.04,7.12,10.501
Sugarcane,South,Clay,1694.23,30.99,82.64,6.43,45.81,92.86,42.77,8.9,10.209
Sugarcane,Central,Sandy,1083.82,30.53,89.5,6.19,161.5,88.89,107.51,2.97,9.968
Sugarcane,East,Clay,916.17,33.49,83.45,6.43,131.16,80.29,106.48,4.25,10.978
Sugarcane,East,Sandy,1186.74,24.37,85.78,6.68,110.14,29.29,120.94,2.59,6.432
Sugarcane,West,Loamy,1223.6,25.09,69.1,6.39,114.41,69.99,72.91,7.21,6.767
Sugarcane,South,Sandy,1150.96,29.71,72.01,6.49,131.95,26.33,31.01,4.89,8.682
Sugarcane,North,Loamy,1204.07,29.1,83.06,6.66,125.08,111.34,75.07,6.16,10.232
Sugarcane,Central,Loamy,1094.75,33.32,74.86,6.98,54.35,38.67,104.78,5.07,8.613
Sugarcane,North,Clay,1295.07,33.72,80.56,6.87,49.58,38.59,101.88,2.7,9.059
Sugarcane,West,Alluvial,1607.1,26.05,82.78,6.33,132.59,87.56,66.8,7.22,10.826
Sugarcane,Central,Clay,1217.6,25.25,85.16,6.04,122.91,25.64,94.05,5.71,6.827
Sugarcane,South,Clay,1105.63,34.31,73.39,6.64,148.3,89.54,42.57,1.31,8.9
Sugarcane,North,Black,998.12,34.62,59.41,7.24,58.0,51.24,108.0,6.2,6.412
Sugarcane,North,Black,1323.44,28.26,72.18,6.21,63.45,83.59,144.25,3.89,10.286
Sugarcane,West,Loamy,1166.95,29.9,66.76,6.11,125.16,97.48,62.44,5.31,8.901
Sugarcane,West,Sandy,1095.67,30.96,78.62,6.42,94.98,91.31,124.93,4.56,9.827
Sugarcane,West,Alluvial,1116.45,31.54,93.19,7.21,48.28,85.1,110.76,2.54,7.457
Sugarcane,South,Loamy,1307.82,33.87,52.6,5.58,114.78,93.93,51.75,9.69,7.846
Sugarcane,West,Sandy,1080.9,32.07,53.16,6.95,116.99,39.76,76.64,2.47,8.379
Sugarcane,South,Loamy,1141.9,29.27,69.72,6.56,67.28,111.8,42.46,9.33,6.966
Sugarcane,East,Black,1017.17,33.37,88.1,6.34,114.62,91.74,68.79,5.28,9.31
Sugarcane,Central,Clay,1097.35,27.45,58.99,6.22,129.03,96.53,68.52,5.6,7.878
Sugarcane,Central,Sandy,988.54,23.87,80.22,6.86,107.26,22.48,32.87,1.27,6.654
Sugarcane,North,Black,1341.13,36.16,76.4,6.64,156.66,57.86,126.43,1.25,11.334
Sugarcane,South,Black,1242.04,33.55,71.36,6.7,84.75,20.47,87.66,2.02,9.203
Sugarcane,Central,Alluvial,886.52,31.36,68.51,6.64,118.62,67.73,105.53,8.46,8.795
Sugarcane,West,Alluvial,1264.81,33.78,66.22,6.68,80.82,46.07,112.38,2.26,10.167
Sugarcane,East,Black,1346.17,19.9,77.27,6.38,82.62,87.26,73.4,2.36,6.912
Sugarcane,North,Black,1121.11,27.52,70.52,7.14,126.46,56.86,36.27,8.75,4.24
Sugarcane,Central,Sandy,1230.34,33.73,52.74,6.0,77.77,49.27,50.32,8.66,5.445
Sugarcane,Central,Sandy,1124.72,29.17,70.51,6.36,37.27,19.97,141.26,3.35,7.901
Sugarcane,West,Clay,1436.33,25.05,57.41,6.33,85.63,48.97,111.63,1.49,9.416
Sugarcane,South,Black,1386.29,24.88,75.81,6.87,102.14,39.18,129.56,3.91,9.532
Sugarcane,West,Loamy,1085.07,31.64,59.29,6.52,52.29,73.47,52.79,7.99,5.053
Sugarcane,South,Sandy,1464.05,34.23,68.75,6.4,134.72,33.14,89.6,8.65,9.202
Sugarcane,South,Black,1026.45,30.09,49.32,6.4,47.34,76.5,50.28,9.25,4.882
Sugarcane,Central,Black,1174.62,26.35,68.62,6.48,93.66,113.76,59.04,5.35,9.354
Sugarcane,South,Alluvial,959.84,39.9,67.58,6.24,126.62,78.66,76.5,1.28,9.293
Sugarcane,Central,Sandy,1202.89,31.5,79.51,6.48,143.92,78.98,133.59,2.17,10.484
Sugarcane,East,Loamy,1117.74,27.94,82.37,6.46,51.44,65.39,138.64,7.73,7.657
Sugarcane,North,Loamy,1121.55,30.35,65.85,8.06,163.95,110.93,72.52,5.19,8.369
Sugarcane,West,Alluvial,1419.01,27.14,93.94,6.38,53.67,75.5,128.95,2.14,8.949
Sugarcane,Central,Clay,1210.92,33.39,62.5,6.12,90.41,32.05,79.21,6.62,7.582
Sugarcane,North,Clay,1327.72,28.32,82.22,6.56,70.21,63.01,57.85,7.74,6.876
Sugarcane,East,Clay,1456.25,23.21,86.54,6.87,136.87,112.27,73.74,6.27,9.734
Sugarcane,North,Alluvial,918.0,26.22,66.04,6.28,101.73,86.02,59.25,5.6,7.301
Sugarcane,West,Loamy,1243.32,31.77,92.4,6.4,60.72,50.05,129.53,7.14,9.997
Sugarcane,East,Clay,1300.83,30.53,72.29,6.99,142.19,35.27,111.85,3.56,9.597
Sugarcane,East,Sandy,1192.42,27.63,58.5,5.9,101.84,53.31,55.15,8.24,4.521
Sugarcane,South,Loamy,1054.01,31.73,90.87,6.14,157.48,76.64,86.77,2.24,10.262
Sugarcane,North,Sandy,1066.12,25.07,90.27,7.54,78.54,83.37,108.4,8.23,6.061
Sugarcane,North,Alluvial,1260.08,32.07,74.06,6.69,131.64,95.66,126.79,2.1,11.231
Sugarcane,North,Clay,1137.14,32.38,65.56,6.6,111.42,47.54,99.8,4.51,9.589
Sugarcane,East,Loamy,1084.44,31.65,65.41,6.52,86.8,23.05,78.44,6.49,7.672
Sugarcane,East,Sandy,1050.78,31.6,58.58,6.43,167.54,32.66,77.92,6.39,7.115
Sugarcane,East,Loamy,1203.67,37.26,81.28,6.51,66.7,93.05,131.34,0.81,10.066
Sugarcane,North,Sandy,1613.43,39.16,53.0,6.66,83.28,70.53,32.99,5.95,8.665
Sugarcane,North,Clay,1420.73,33.62,67.45,6.13,169.19,57.15,36.61,4.11,11.043
Sugarcane,Central,Sandy,1356.76,30.21,60.07,6.2,142.0,63.78,123.0,4.28,11.238
Sugarcane,North,Alluvial,1362.34,21.44,68.38,7.36,150.63,60.18,70.58,8.87,6.26
Sugarcane,West,Clay,1345.47,28.42,75.1,6.62,145.55,48.24,42.97,3.37,8.992
Sugarcane,West,Alluvial,1074.99,29.37,89.0,6.08,164.1,82.52,110.03,6.72,10.231
Sugarcane,South,Sandy,1279.31,28.94,88.87,6.9,134.06,54.73,76.61,1.92,9.047
Sugarcane,South,Loamy,1158.97,27.42,76.17,5.84,141.49,84.33,110.66,6.84,9.405
Sugarcane,North,Clay,986.9,31.61,54.8,6.1,110.34,68.01,128.73,5.41,9.575
Sugarcane,North,Black,1227.14,28.13,91.46,6.58,63.56,48.43,32.03,5.64,8.142
Sugarcane,West,Black,1272.71,30.8,77.63,6.06,78.54,54.76,51.8,0.95,7.184
Sugarcane,Central,Sandy,1226.34,30.75,90.74,6.41,81.34,114.41,112.8,5.98,10.824
Sugarcane,East,Loamy,1134.33,31.77,81.59,4.8,147.33,39.91,79.81,1.66,8.07
